,trial,movie,cell,frame,cell_area,cv_area,cell_centroid_r,cell_centroid_c,cv_centroid_r,cv_centroid_c,cell_speed,vel_dx,vel_dy,cv_dx,cv_dy,cv_angle
37,3,6,1.0,126,41825,1149,1570.5328870292888,1035.5932337118948,1501.961,986.423,3.5065603284946705,0.8845924552901814,-0.4663648657903901,-0.582730702462837,0.8126653237386032,2.6780580827825085
38,3,6,1.0,175,41340,1398,1730.5969521044992,1017.7080793420416,1645.231,1027.719,2.071490715943987,-0.916329645194652,-0.4004247511548746,0.11647249589150989,0.9931939174707033,-2.099514119107685
39,3,6,1.0,228,41639,1885,1662.2225317610894,845.1271644371863,1679.335,916.607,5.315152807111408,-0.18542225475069338,0.9826589374972219,0.9725189585436563,-0.2328236999816859,-1.992278047493817
40,3,6,1.0,280,41363,1046,1535.7162439861713,988.7113845707516,1588.09,943.185,5.695060549759042,0.9821063565448493,-0.18832712081429298,-0.6560473167256865,-0.7547197613796969,-2.0969072923600205
41,3,7,1.0,47,31153,911,824.1507398966392,968.1356530671203,893.969,1012.484,3.844887068944196,-0.6848002090646907,0.7287308650420646,0.5361743641491366,-0.8441072510228005,2.9531615362400525
42,3,7,1.0,104,30342,1068,565.1477819524092,975.6206578340255,650.408,985.633,5.523775636532379,0.026295761189380092,0.9996542066852273,0.11663130787153357,-0.9931752806147441,-2.9983965013942293
43,3,7,1.0,167,31029,1224,505.06803313029747,739.4417480421541,508.148,833.401,3.261112178425807,-0.9976006861346735,0.06923056423017607,0.999463174455819,-0.03276221767062105,-3.105074749010237
44,3,7,1.0,226,31664,825,600.4610914603335,485.7898244062658,568.838,553.321,4.018451937976325,-0.8120860411014731,-0.583537712447222,0.9056245448303932,0.42408039780299067,2.9564606288107576
45,3,7,1.0,281,32163,793,554.9346453999938,256.255386624382,586.371,351.693,5.5553415845624965,-0.9521960567935267,0.3054875929180411,0.949800453326818,-0.31285635499406333,3.133844242728142
46,4,8,1.0,13,31880,1267,933.7542659974906,1019.2132371392722,887.996,1019.568,3.036177965717418,0.2732136097958595,0.9619533894229573,0.007752745680190372,0.9999699470156183,0.2689793435308433
47,4,8,1.0,67,33498,1409,850.9696399785062,1025.2652098632755,873.519,1017.914,0.9692494666275293,-0.24524593646693144,0.9694608969145986,-0.30995038685956117,-0.9507527321473277,2.578678436466276
48,4,8,1.0,122,34562,1415,770.2177246687113,1000.5960592558301,839.135,1025.335,1.7727188205533722,-0.4567843497344683,0.8895774602796874,0.33785756753914337,-0.9411972503447581,3.0118553109688495
49,4,8,1.0,180,33828,1392,716.2803594655315,951.9893283670332,753.323,1017.966,1.8438678124129997,-0.8183266692139642,0.5747533927287242,0.8719662644151975,-0.48956596462765456,-3.040881810074145
50,4,8,1.0,238,34703,960,665.4567328473042,827.1705328069619,693.334,917.983,2.3486936927098174,-0.9142827491454119,0.40507660339139273,0.9559712230183911,-0.2934604245221519,-3.022374675896785
51,4,9,1.0,37,38067,1625,983.8886437071479,1074.7452386581554,1056.723,1102.05,3.633935960775541,0.09443702856150156,0.9955308371097673,0.3510318932258675,-0.9363635031002988,-2.688341789858345
52,4,9,1.0,93,37557,1965,847.8541150784141,1019.9092046755599,848.689,1087.759,4.074289322358579,-0.99856031505605,-0.053640443651799416,0.9999243033183601,-0.0123039681929155,3.0756221746662793
53,4,9,1.0,154,37765,1817,904.4398781940951,860.8881768833576,842.868,872.728,3.3276957527451727,-0.518636872375316,-0.8549946167156551,0.18883320248023414,0.9820091759454486,-2.786310623343683
54,4,9,1.0,216,37845,1767,1065.9260932752015,824.524058660325,1009.128,778.206,2.7597910232997425,0.4728711109712049,-0.8811316090169837,-0.6319855793754025,0.7749801464950808,-2.950026382458813
55,4,9,1.0,279,38635,1989,1185.7599068202408,835.8483499417626,1141.422,801.355,2.384562564811602,0.7541410846027332,-0.6567124366982958,-0.6140327957622962,0.7892805114332535,2.948407376265184
56,4,10,1.0,35,24210,743,1059.924411400248,1162.1721602643536,1097.656,1109.462,3.769134527393227,0.7463264944036682,0.6655800205468396,-0.8131385806507998,-0.5820701406679463,3.0345941796964273
57,4,10,1.0,81,24494,781,913.1969461909039,1251.8569853841757,968.869,1210.818,3.390267422406884,0.6359021761571884,0.7717696692398271,-0.5933627525035805,-0.8049351799625698,-3.08764583349231
58,4,10,1.0,127,24080,709,792.2674418604652,1347.8324335548173,832.035,1306.831,2.9487398723037033,0.9872311728901316,0.1592941030734505,-0.717825211066888,-0.6962233595311045,-2.531445484604933
59,4,10,1.0,172,24953,780,701.3296597603495,1457.1626257363844,746.65,1404.304,3.2257422761265913,0.7939913060669462,0.6079291125535156,-0.7591647168440839,-0.65089855791747,-3.0862749819554978
60,4,10,1.0,214,25626,704,661.2532584094279,1602.5317646140638,670.163,1534.774,3.316116253774876,0.985552363248532,0.1693710107876601,-0.9914651814256876,-0.13037175315431024,3.10214515312497
